Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Price / International,Compare At Price / International,Status
,The Time Undefined - The Time Undefined EP Stage 2,,Village Record Club,Media > Music & Sound Recordings > Records & LPs,album,"12"", 33 ⅓ RPM, Deep House, Electronic, EP, Europadisk, Inc., Jessica Michael Music, Metamorphic Recordings, Strictly Rhythm, Strictly Rhythm Records, Techno, Terra-1 Music, Vinyl",TRUE,Title,Default Title,,,,,,0,,0,deny,manual,0,,TRUE,FALSE,,,1,The Time Undefined - The Time Undefined EP Stage 2,FALSE,The Time Undefined - The Time Undefined EP Stage 2 | Village Record Club,The Time Undefined - The Time Undefined EP Stage 2 is available to add to your wishlist.,,,,,,,,,,,,,,,lb,,,,,active
,TwentyOnePilots - Vessel,,Village Record Club,Media > Music & Sound Recordings > Records & LPs,album,"Album, Alternative Rock, Electronic, Fueled By Ramen, Hip Hop, Howie Weinberg Mastering, Indie Rock, Limited Edition, LLC, LP, Pop, R.E.M. Sound, Rainbo Records, Rock, Rocket Carousel Studio, Synth-pop, Vinyl, WEA International Inc.",TRUE,Title,Default Title,,,,,,0,,0,deny,manual,0,,TRUE,FALSE,,,1,TwentyOnePilots - Vessel,FALSE,TwentyOnePilots - Vessel | Village Record Club,TwentyOnePilots - Vessel is available to add to your wishlist.,,,,,,,,,,,,,,,lb,,,,,active
,slowthai - U Gotta Love Yourself,,Village Record Club,Media > Music & Sound Recordings > Records & LPs,album,"Album, Hip Hop, LP, Method Records, Post-Punk, Rock, Schallplattenfabrik Pallas GmbH, StarDelta Audio Mastering, Vinyl",TRUE,Title,Default Title,,,,,,0,,0,deny,manual,0,,TRUE,FALSE,,,1,slowthai - U Gotta Love Yourself,FALSE,slowthai - U Gotta Love Yourself | Village Record Club,slowthai - U Gotta Love Yourself is available to add to your wishlist.,,,,,,,,,,,,,,,lb,,,,,active
,deadmau5 - W:/2016ALBUM/,,Village Record Club,Media > Music & Sound Recordings > Records & LPs,album,"Album, Electro House, Electronic, EpicPublishing, Finyl Tweek, Grabbitz Music, Inc., Kobalt Label Services America, LLC, LP, mau5trap Recordings, mau5trap Recordings Ltd, MPO, Phil James Waring, Prime Direct Distribution, Progressive House, Vinyl",TRUE,Title,Default Title,,,,,,0,,0,deny,manual,0,,TRUE,FALSE,,,1,deadmau5 - W:/2016ALBUM/,FALSE,deadmau5 - W:/2016ALBUM/ | Village Record Club,deadmau5 - W:/2016ALBUM/ is available to add to your wishlist.,,,,,,,,,,,,,,,lb,,,,,active
,Alt-J - An Awesome Wave,,Village Record Club,Media > Music & Sound Recordings > Records & LPs,album,"& Country, 360 Mastering, Album, Experimental, Folk, Folk Rock, GZ Digital Media, Infectious Music, Infectious Music Ltd., Kobalt Music Group, LP, Pop, Rock, Vinyl, World",TRUE,Title,Default Title,,,,,,0,,0,deny,manual,0,,TRUE,FALSE,,,1,Alt-J - An Awesome Wave,FALSE,Alt-J - An Awesome Wave | Village Record Club,Alt-J - An Awesome Wave is available to add to your wishlist.,,,,,,,,,,,,,,,lb,,,,,active
,Zhané - Pronounced Jah-Nay,,Village Record Club,Media > Music & Sound Recordings > Records & LPs,album,"118 St. Productions, 9th Town Music, Album, Almo Music Corp., Babyfingers Music, Bernie Grundman Mastering, Contemporary R&B, DFI, Encore Studios, Enterprise Studios, Freddie Dee Music, Funk / Soul, Higher Level Inc., Hip Hop, Inc., Irving Music, Jean Norris Music, L.P., LP, Marion Recording Studios, Medad Music, Mims Music, Motown, Motown Record Company, Naughty By Nature, Naughty Music, Polydor Ltd. (UK), RCA Records, Rodsongs, Shown Breree Music, Sony Music Entertainment Inc., Soundtrack Studios, Unique Recording, Vinyl, Warner Bros. Records",TRUE,Title,Default Title,,,,,,0,,0,deny,manual,0,,TRUE,FALSE,,,1,Zhané - Pronounced Jah-Nay,FALSE,Zhané - Pronounced Jah-Nay | Village Record Club,Zhané - Pronounced Jah-Nay is available to add to your wishlist.,,,,,,,,,,,,,,,lb,,,,,active
,ZZ Top - ZZ Top's First Album,,Village Record Club,Media > Music & Sound Recordings > Records & LPs,album,"Album, Blues, Blues Rock, H.V. Waddell Co., London Records, LP, Rock, Stereo, Texas Blues, Vinyl",TRUE,Title,Default Title,,,,,,0,,0,deny,manual,0,,TRUE,FALSE,,,1,ZZ Top - ZZ Top's First Album,FALSE,ZZ Top - ZZ Top's First Album | Village Record Club,ZZ Top - ZZ Top's First Album is available to add to your wishlist.,,,,,,,,,,,,,,,lb,,,,,active
,Yusuf / Cat Stevens - The Laughing Apple,,Village Record Club,Media > Music & Sound Recordings > Records & LPs,album,"& Country, Album, Cat-O-Log Records, Folk, ICP Recording Studios, Limited Edition, LP, Picture Disc, UMG Commercial Services Inc., Universal Music Operations Ltd., Verve Label Group, Verve Records, Vinyl, World",TRUE,Title,Default Title,,,,,,0,,0,deny,manual,0,,TRUE,FALSE,,,1,Yusuf / Cat Stevens - The Laughing Apple,FALSE,Yusuf / Cat Stevens - The Laughing Apple | Village Record Club,Yusuf / Cat Stevens - The Laughing Apple is available to add to your wishlist.,,,,,,,,,,,,,,,lb,,,,,active
,Yung Wu - Shore Leave,,Village Record Club,Media > Music & Sound Recordings > Records & LPs,album,"Album, Alternative Rock, Coyote Records, LP, Masterdisk, Rainbo Records, Rock, Stationary Music, TRG Records, TRO-Cheshire, Twin/Tone Records, Vinyl, Water Music Recorders",TRUE,Title,Default Title,,,,,,0,,0,deny,manual,0,,TRUE,FALSE,,,1,Yung Wu - Shore Leave,FALSE,Yung Wu - Shore Leave | Village Record Club,Yung Wu - Shore Leave is available to add to your wishlist.,,,,,,,,,,,,,,,lb,,,,,active
,Yuksek - Dance’O’Drome,,Village Record Club,Media > Music & Sound Recordings > Records & LPs,album,"Album, BMG Rights Management, Dance-pop, Electro, Electronic, LP, Nu-Disco, Partyfine, Vinyl",TRUE,Title,Default Title,,,,,,0,,0,deny,manual,0,,TRUE,FALSE,,,1,Yuksek - Dance’O’Drome,FALSE,Yuksek - Dance’O’Drome | Village Record Club,Yuksek - Dance’O’Drome is available to add to your wishlist.,,,,,,,,,,,,,,,lb,,,,,active
,You've Got Foetus On Your Breath - Ache,,Village Record Club,Media > Music & Sound Recordings > Records & LPs,album,"Album, Electronic, Industrial, Limited Edition, LP, MPO, New Wave, Rock, Self Immolation, Tape One, Vinyl",TRUE,Title,Default Title,,,,,,0,,0,deny,manual,0,,TRUE,FALSE,,,1,You've Got Foetus On Your Breath - Ache,FALSE,You've Got Foetus On Your Breath - Ache | Village Record Club,You've Got Foetus On Your Breath - Ache is available to add to your wishlist.,,,,,,,,,,,,,,,lb,,,,,active
,The Flaming Lips With Yoko Ono / Plastic Ono Band - The Flaming Lips With Yoko Ono/Plastic Ono Band,,Village Record Club,Media > Music & Sound Recordings > Records & LPs,album,"12"", 33 ⅓ RPM, 45 RPM, A+R Record Manufacturing Corporation, EP, Limited Edition, Lovely Sorts Of Death Music, Lovely Sorts of Death Records, ONO Music, Pink Floor Studios, Rock, Tarbox Road Studios, The Farm, The Flaming Lips 2011, Usagi Music, Vinyl, Warner Bros. Records",TRUE,Title,Default Title,,,,,,0,,0,deny,manual,0,,TRUE,FALSE,,,1,The Flaming Lips With Yoko Ono / Plastic Ono Band - The Flaming Lips With Yoko Ono/Plastic Ono Band,FALSE,The Flaming Lips With Yoko Ono / Plastic Ono Band - The Flaming Lips With Yoko Ono/Plastic Ono Band | Village Record Club,The Flaming Lips With Yoko Ono / Plastic Ono Band - The Flaming Lips With Yoko Ono/Plastic Ono Band is available to add to your wishlist.,,,,,,,,,,,,,,,lb,,,,,active
,Yoko Ono With The Plastic Ono Band And Elephants Memory - Approximately Infinite Universe,,Village Record Club,Media > Music & Sound Recordings > Records & LPs,album,"Album, Alternative Rock, Apple Records, Avantgarde, Capitol Records Pressing Plant, Experimental, LP, Rock, Rock & Roll, Vinyl, Winchester",TRUE,Title,Default Title,,,,,,0,,0,deny,manual,0,,TRUE,FALSE,,,1,Yoko Ono With The Plastic Ono Band And Elephants Memory - Approximately Infinite Universe,FALSE,Yoko Ono With The Plastic Ono Band And Elephants Memory - Approximately Infinite Universe | Village Record Club,Yoko Ono With The Plastic Ono Band And Elephants Memory - Approximately Infinite Universe is available to add to your wishlist.,,,,,,,,,,,,,,,lb,,,,,active
,Yo La Tengo - There's A Riot Going On,,Village Record Club,Media > Music & Sound Recordings > Records & LPs,album,"Album, Excellent Classical Songs, Limited Edition, LP, Matador, Matador Records, Optimal Media GmbH, Rock, Roshashauna Music, Snocko Music, Soma Electronic Music Studios, Sterling Sound, Vinyl",TRUE,Title,Default Title,,,,,,0,,0,deny,manual,0,,TRUE,FALSE,,,1,Yo La Tengo - There's A Riot Going On,FALSE,Yo La Tengo - There's A Riot Going On | Village Record Club,Yo La Tengo - There's A Riot Going On is available to add to your wishlist.,,,,,,,,,,,,,,,lb,,,,,active
,Yo La Tengo - Electr-O-Pura,,Village Record Club,Media > Music & Sound Recordings > Records & LPs,album,"Album, Indie Rock, LP, Matador, Nashville Record Productions, Reissue, Rock, United Record Pressing, Vinyl",TRUE,Title,Default Title,,,,,,0,,0,deny,manual,0,,TRUE,FALSE,,,1,Yo La Tengo - Electr-O-Pura,FALSE,Yo La Tengo - Electr-O-Pura | Village Record Club,Yo La Tengo - Electr-O-Pura is available to add to your wishlist.,,,,,,,,,,,,,,,lb,,,,,active
,Yo La Tengo - And Then Nothing Turned Itself Inside-Out,,Village Record Club,Media > Music & Sound Recordings > Records & LPs,album,"Album, Alex The Great, Big House, Electronic, EMI Longitude Music, Excellent Classical Songs, Folk Rock, Indie Rock, Leftfield, LP, Matador, Matador Records, Rock, Roshashauna Music, Sterling Sound, Vinyl",TRUE,Title,Default Title,,,,,,0,,0,deny,manual,0,,TRUE,FALSE,,,1,Yo La Tengo - And Then Nothing Turned Itself Inside-Out,FALSE,Yo La Tengo - And Then Nothing Turned Itself Inside-Out | Village Record Club,Yo La Tengo - And Then Nothing Turned Itself Inside-Out is available to add to your wishlist.,,,,,,,,,,,,,,,lb,,,,,active
,"Yes Featuring Jon Anderson, Trevor Rabin, Rick Wakeman - Live At The Apollo (50th Anniversary)",,Village Record Club,Media > Music & Sound Recordings > Records & LPs,album,"Album, Eagle Records, Eagle Rock Entertainment Ltd., Limited Edition, LP, Metropolis Mastering, O2 Apollo, Prog Rock, Rock, Vinyl",TRUE,Title,Default Title,,,,,,0,,0,deny,manual,0,,TRUE,FALSE,,,1,"Yes Featuring Jon Anderson, Trevor Rabin, Rick Wakeman - Live At The Apollo (50th Anniversary)",FALSE,"Yes Featuring Jon Anderson, Trevor Rabin, Rick Wakeman - Live At The Apollo (50th Anniversary) | Village Record Club","Yes Featuring Jon Anderson, Trevor Rabin, Rick Wakeman - Live At The Apollo (50th Anniversary) is available to add to your wishlist.",,,,,,,,,,,,,,,lb,,,,,active
,Daweh Congo - Fi Years,,Village Record Club,Media > Music & Sound Recordings > Records & LPs,album,"45 RPM, 7"", Dancehall, Dynamic Sounds Recording Co. Ltd., Reggae, Schema Records, Vinyl",TRUE,Title,Default Title,,,,,,0,,0,deny,manual,0,,TRUE,FALSE,,,1,Daweh Congo - Fi Years,FALSE,Daweh Congo - Fi Years | Village Record Club,Daweh Congo - Fi Years is available to add to your wishlist.,,,,,,,,,,,,,,,lb,,,,,active
,Yasuaki Shimizu - Kakashi,,Village Record Club,Media > Music & Sound Recordings > Records & LPs,album,"Album, Ambient, Dubplates & Mastering, Electronic, Fusion, Jazz, LP, Ltd., Nippon Columbia Co., Palto Flats, Record Technology Incorporated, Reissue, Sterling Sound, Vinyl, We Release Whatever The Fuck We Want Records",TRUE,Title,Default Title,,,,,,0,,0,deny,manual,0,,TRUE,FALSE,,,1,Yasuaki Shimizu - Kakashi,FALSE,Yasuaki Shimizu - Kakashi | Village Record Club,Yasuaki Shimizu - Kakashi is available to add to your wishlist.,,,,,,,,,,,,,,,lb,,,,,active
,Yann Tiersen - Lagniappe Session,,Village Record Club,Media > Music & Sound Recordings > Records & LPs,album,"12"", 33 ⅓ RPM, Alchemy Mastering, Carlin Music Corp., Classical, EP, Everything's Calm, Limited Edition, Modern, Mute, Mute Artists Ltd., Record Store Day, Strictly Confidential Publishing, The Eskal, Universal Edition (London) Ltd., Vinyl, Warner/Chappell",TRUE,Title,Default Title,,,,,,0,,0,deny,manual,0,,TRUE,FALSE,,,1,Yann Tiersen - Lagniappe Session,FALSE,Yann Tiersen - Lagniappe Session | Village Record Club,Yann Tiersen - Lagniappe Session is available to add to your wishlist.,,,,,,,,,,,,,,,lb,,,,,active
,Yachty - Let’s Start Here.,,Village Record Club,Media > Music & Sound Recordings > Records & LPs,album,"A Perfect Circle, Album, Aris Tatalovich Publishing, Ashton Simmonds, Atlanta, Banana Milk Snake, Beyond Category LLC, Blue Room Studios, Boat Boy's Publishing, Brought To You By Heavy Duty Music, Buff Meerkat Music, Concord Music Publishing, Concord Road, Cortlandt Music, Daystar Shemuel Shua Peterson, Domino Publishing Co., Dylan Ismael Teixiera, Electric Feel Music, Electric Lady Studios, Fousheé B Publishing, Funk / Soul, GA, Get Got Music, GZ Media, Heavy Duty Music Publishing, Hit Gallery Studios, Inc., Jizz Jazz Studios, Jonath Patrick Wimberly - One In Song Publishing, Justine Skye Publishing LLC, Khaya Lee Productions, Kobalt Music Services America Inc., Kobalt Songs Music Publishing, Legend of Music, LLC, Los Angeles, LP, Magdalena Bay, Miles Robinson Publishing, Motown, Motown Records, Neo Soul, One In Song Together, One In Song United, Pop, Psychedelic, Psychedelic Rock, Quality Control Music, Robinson Heart Music Publishing, Rock, Sadguitarius Music, Song United, Songs By A Blessing, Songs of Universal, Sonic Ranch Studios, Sony/ATV Songs LLC, Space Rock, Sparrowheart, Stereo, Sterling Sound, The CRC, The Tree House, UMG Recordings, Universal Music Corp., Vinyl, Warner/Chappell, WC Music Corp",TRUE,Title,Default Title,,,,,,0,,0,deny,manual,0,,TRUE,FALSE,,,1,Yachty - Let’s Start Here.,FALSE,Yachty - Let’s Start Here. | Village Record Club,Yachty - Let’s Start Here. is available to add to your wishlist.,,,,,,,,,,,,,,,lb,,,,,active
,XTC - Wasp Star (Apple Venus Volume 2),,Village Record Club,Media > Music & Sound Recordings > Records & LPs,album,"Album, Ape House, Ape House Ltd., Chipping Norton Recording Studios, Idea Studios, Loud Mastering, LP, Power Pop, Reissue, Rock, Rockfield Studios, Vinyl, Wiltshire, XTC",TRUE,Title,Default Title,,,,,,0,,0,deny,manual,0,,TRUE,FALSE,,,1,XTC - Wasp Star (Apple Venus Volume 2),FALSE,XTC - Wasp Star (Apple Venus Volume 2) | Village Record Club,XTC - Wasp Star (Apple Venus Volume 2) is available to add to your wishlist.,,,,,,,,,,,,,,,lb,,,,,active
,X-Ray Spex - Germfree Adolescents,,Village Record Club,Media > Music & Sound Recordings > Records & LPs,album,"Abbey Road Studios, Album, Art-I-Ficial Products, EMI International, EMI Records, EMI Records Ltd., Essex Studios, Festawood Ltd., Garrod & Lofthouse, LP, Mobjack Ltd., Punk, Rock, Stereo, Vinyl",TRUE,Title,Default Title,,,,,,0,,0,deny,manual,0,,TRUE,FALSE,,,1,X-Ray Spex - Germfree Adolescents,FALSE,X-Ray Spex - Germfree Adolescents | Village Record Club,X-Ray Spex - Germfree Adolescents is available to add to your wishlist.,,,,,,,,,,,,,,,lb,,,,,active
,Würm - Exhumed,,Village Record Club,Media > Music & Sound Recordings > Records & LPs,album,"Compilation, Hard Rock, Hit City West, Infrasonic Sound, Limited Edition, LP, Music Lab, Mystic Sound Studio, Nice And Friendly Music, ORG Music, Pallas Group, Punk, Radio Tokyo, Record Store Day, Remastered, Rock, SST GmbH, Stereo, The Chambers Brothers, Vinyl, Wurmhole",TRUE,Title,Default Title,,,,,,0,,0,deny,manual,0,,TRUE,FALSE,,,1,Würm - Exhumed,FALSE,Würm - Exhumed | Village Record Club,Würm - Exhumed is available to add to your wishlist.,,,,,,,,,,,,,,,lb,,,,,active
,Wu-Tang Clan - Wu-Tang Forever,,Village Record Club,Media > Music & Sound Recordings > Records & LPs,album,"36 Chambers Studio, Album, Ameraycan Studios, BMG Distribution, BMG Entertainment, Boom Bap, Bright Summit Publishing, Careers-BMG Music Publishing, Diggs Family Publishing, Hardcore Hip-Hop, Hip Hop, Inc., Kuumba Music Publishing Company, LLC, Loud Records, LP, PolyGram International Publishing, RCA, Sterling Sound, The Hit Factory, Vinyl, Wb Music Corp., Wu-Tang Productions, Wu-Tang Publishing",TRUE,Title,Default Title,,,,,,0,,0,deny,manual,0,,TRUE,FALSE,,,1,Wu-Tang Clan - Wu-Tang Forever,FALSE,Wu-Tang Clan - Wu-Tang Forever | Village Record Club,Wu-Tang Clan - Wu-Tang Forever is available to add to your wishlist.,,,,,,,,,,,,,,,lb,,,,,active
,Wu-Tang Clan - The Essential Wu-Tang Clan,,Village Record Club,Media > Music & Sound Recordings > Records & LPs,album,"Compilation, Hardcore Hip-Hop, Hip Hop, Legacy, Loud Records, LP, Sony Music Entertainment, The Essential, Vinyl",TRUE,Title,Default Title,,,,,,0,,0,deny,manual,0,,TRUE,FALSE,,,1,Wu-Tang Clan - The Essential Wu-Tang Clan,FALSE,Wu-Tang Clan - The Essential Wu-Tang Clan | Village Record Club,Wu-Tang Clan - The Essential Wu-Tang Clan is available to add to your wishlist.,,,,,,,,,,,,,,,lb,,,,,active
,Wu-Tang Clan - Iron Flag,,Village Record Club,Media > Music & Sound Recordings > Records & LPs,album,"1 Life, 36 Chambers Studio, Album, Boom Bap, Bright Summit Music, Careers-BMG Music Publishing, Certified Classics, Columbia, Columbia Records, Diggs Family Music, DreamWorks Records, Ekop Music Publishing, Enot Music Publishing, Gangsta, Hardcore Hip-Hop, Hip Hop, Inc., Legacy, Loud Records, LP, Nassir Music, New Geru Entertainment, New York City, Record Industry, Reissue, Repress, Shoodoff Music, Sony Music, Sony Music Entertainment, Sony Music Entertainment International Services GmbH, Sony Music Studios, Sony/ATV Tunes LLC, Soundtrack Studios, Steven Rifkind Company, The Hit Factory, Track Masters Entertainment Inc., Unichappell Music, Vinyl, Wu-Tang Productions, Wu-Tang Publishing, Wu-Tang Records",TRUE,Title,Default Title,,,,,,0,,0,deny,manual,0,,TRUE,FALSE,,,1,Wu-Tang Clan - Iron Flag,FALSE,Wu-Tang Clan - Iron Flag | Village Record Club,Wu-Tang Clan - Iron Flag is available to add to your wishlist.,,,,,,,,,,,,,,,lb,,,,,active
,Wu-Tang Clan - Enter The Wu-Tang (36 Chambers),,Village Record Club,Media > Music & Sound Recordings > Records & LPs,album,"Album, BMG Music, Boom Bap, Colgems-EMI Music Inc., Essex Entertainment, Firehouse Studio, GLC Sound Studios, Hardcore Hip-Hop, Hip Hop, Inc., Irving Music, Loud Records, LP, NYC, RCA Records Label, Specialty Records Corporation, Stereo, The Hit Factory, Vinyl, Warner Special Products, Wu-Tang Productions, Wu-Tang Publishing, Wu-Tang Records",TRUE,Title,Default Title,,,,,,0,,0,deny,manual,0,,TRUE,FALSE,,,1,Wu-Tang Clan - Enter The Wu-Tang (36 Chambers),FALSE,Wu-Tang Clan - Enter The Wu-Tang (36 Chambers) | Village Record Club,Wu-Tang Clan - Enter The Wu-Tang (36 Chambers) is available to add to your wishlist.,,,,,,,,,,,,,,,lb,,,,,active
,Wreckless Eric - amERICa,,Village Record Club,Media > Music & Sound Recordings > Records & LPs,album,"Album, Alternative Rock, Fire Records, Fire Songs, LP, Optimal Media GmbH, Rock, Vinyl",TRUE,Title,Default Title,,,,,,0,,0,deny,manual,0,,TRUE,FALSE,,,1,Wreckless Eric - amERICa,FALSE,Wreckless Eric - amERICa | Village Record Club,Wreckless Eric - amERICa is available to add to your wishlist.,,,,,,,,,,,,,,,lb,,,,,active
,Working Men's Club - Fear Fear,,Village Record Club,Media > Music & Sound Recordings > Records & LPs,album,"360 Mastering, [PIAS], Acid House, Album, Curve Pusher, Electronic, Heavenly, Heavenly Recordings, Just Isn't Music, Limited Edition, LP, McCall Sound Studios, New Wave, Post-Punk, Rock, Schallplattenfabrik Pallas GmbH, Stereo, Synth-pop, Vinyl",TRUE,Title,Default Title,,,,,,0,,0,deny,manual,0,,TRUE,FALSE,,,1,Working Men's Club (2) - Fear Fear,FALSE,Working Men's Club (2) - Fear Fear | Village Record Club,Working Men's Club (2) - Fear Fear is available to add to your wishlist.,,,,,,,,,,,,,,,lb,,,,,active
,Gillian Welch & David Rawlings - Woodland,,Village Record Club,Media > Music & Sound Recordings > Records & LPs,album,"& Country, 3rd Revision, Acony Publishing, Acony Records, Album, Folk, LLC, LP, Paramount Pressing & Plating, Stereo, Sterling Sound, Vinyl, Wixen Music Publishing, Woodland Studios, World",TRUE,Title,Default Title,,,,,,0,,0,deny,manual,0,,TRUE,FALSE,,,1,Gillian Welch & David Rawlings - Woodland,FALSE,Gillian Welch & David Rawlings - Woodland | Village Record Club,Gillian Welch & David Rawlings - Woodland is available to add to your wishlist.,,,,,,,,,,,,,,,lb,,,,,active
,"Wiz Khalifa, Big K.R.I.T., Smoke DZA, Girl Talk - Full Court Press",,Village Record Club,Media > Music & Sound Recordings > Records & LPs,album,"Album, Asylum Records, Hip Hop, LP, Pop Rap, Stereo, Trap, Vinyl",TRUE,Title,Default Title,,,,,,0,,0,deny,manual,0,,TRUE,FALSE,,,1,"Wiz Khalifa, Big K.R.I.T., Smoke DZA, Girl Talk - Full Court Press",FALSE,"Wiz Khalifa, Big K.R.I.T., Smoke DZA, Girl Talk - Full Court Press | Village Record Club","Wiz Khalifa, Big K.R.I.T., Smoke DZA, Girl Talk - Full Court Press is available to add to your wishlist.",,,,,,,,,,,,,,,lb,,,,,active
,Smoke DZA x Pete Rock - Don't Smoke Rock,,Village Record Club,Media > Music & Sound Recordings > Records & LPs,album,"Album, Babygrande, Babygrande Records, Fat Beats, Hip Hop, Inc., Limited Edition, LP, Soul Brother Number 1 Productions, Vinyl",TRUE,Title,Default Title,,,,,,0,,0,deny,manual,0,,TRUE,FALSE,,,1,Smoke DZA x Pete Rock - Don't Smoke Rock,FALSE,Smoke DZA x Pete Rock - Don't Smoke Rock | Village Record Club,Smoke DZA x Pete Rock - Don't Smoke Rock is available to add to your wishlist.,,,,,,,,,,,,,,,lb,,,,,active
,Wipers - Tour 1984,,Village Record Club,Media > Music & Sound Recordings > Records & LPs,album,"Album, Inc., Jackpot Records, Limited Edition, LP, Post-Punk, Punk, Record Technology Incorporated, Reissue, Rhino Entertainment Company, Rock, Rykodisc, Vinyl",TRUE,Title,Default Title,,,,,,0,,0,deny,manual,0,,TRUE,FALSE,,,1,Wipers - Tour 1984,FALSE,Wipers - Tour 1984 | Village Record Club,Wipers - Tour 1984 is available to add to your wishlist.,,,,,,,,,,,,,,,lb,,,,,active
,Willie Hutch - Foxy Brown,,Village Record Club,Media > Music & Sound Recordings > Records & LPs,album,"Album, Funk, Funk / Soul, Harlene Music Publications, Inc., Jobete Music Co., LP, Motown, Motown Record Corporation, Motown/Hitsville U.S.A. Recording Studios, Soul, Soundtrack, Stage & Screen, Vinyl",TRUE,Title,Default Title,,,,,,0,,0,deny,manual,0,,TRUE,FALSE,,,1,Willie Hutch - Foxy Brown,FALSE,Willie Hutch - Foxy Brown | Village Record Club,Willie Hutch - Foxy Brown is available to add to your wishlist.,,,,,,,,,,,,,,,lb,,,,,active
,Willie Colón - Willie,,Village Record Club,Media > Music & Sound Recordings > Records & LPs,album,"Compilation, Fania Records, Latin, LP, Salsa, Vinyl",TRUE,Title,Default Title,,,,,,0,,0,deny,manual,0,,TRUE,FALSE,,,1,Willie Colón - Willie,FALSE,Willie Colón - Willie | Village Record Club,Willie Colón - Willie is available to add to your wishlist.,,,,,,,,,,,,,,,lb,,,,,active
,William Onyeabor - William Onyeabor Vol. 2,,Village Record Club,Media > Music & Sound Recordings > Records & LPs,album,"& Country, 45 RPM, 7"", Afrobeat, Album, Box Set, Compilation, Electronic, Folk, Funk, Funk / Soul, Joe Lambert Mastering, Leftfield, Limited Edition, LP, Luaka Bop, Numbered, Psychedelic, Reissue, Single, Vinyl, World",TRUE,Title,Default Title,,,,,,0,,0,deny,manual,0,,TRUE,FALSE,,,1,William Onyeabor - William Onyeabor Vol. 2,FALSE,William Onyeabor - William Onyeabor Vol. 2 | Village Record Club,William Onyeabor - William Onyeabor Vol. 2 is available to add to your wishlist.,,,,,,,,,,,,,,,lb,,,,,active
,William Onyeabor - Who Is William Onyeabor?,,Village Record Club,Media > Music & Sound Recordings > Records & LPs,album,"& Country, African, Album, Compilation, Electronic, Folk, Funk / Soul, Inc., Joe Lambert Mastering, Leftfield, LP, Luaka Bop, Masterdisk, Schallplattenfabrik Pallas GmbH, See Why Audio, Shake Boom, Stereo, Vinyl, Wilfilms Limited, Wilfilms Records, World, World Psychedelic Classics",TRUE,Title,Default Title,,,,,,0,,0,deny,manual,0,,TRUE,FALSE,,,1,William Onyeabor - Who Is William Onyeabor?,FALSE,William Onyeabor - Who Is William Onyeabor? | Village Record Club,William Onyeabor - Who Is William Onyeabor? is available to add to your wishlist.,,,,,,,,,,,,,,,lb,,,,,active
,Whitney - Tonight Is The Night - Live At Madison Square Garden,,Village Record Club,Media > Music & Sound Recordings > Records & LPs,album,"Album, Live Legends, LP, Madison Square Garden, Pearl Hunters Records, Pop, Unofficial Release, Vinyl",TRUE,Title,Default Title,,,,,,0,,0,deny,manual,0,,TRUE,FALSE,,,1,Whitney - Tonight Is The Night - Live At Madison Square Garden,FALSE,Whitney - Tonight Is The Night - Live At Madison Square Garden | Village Record Club,Whitney - Tonight Is The Night - Live At Madison Square Garden is available to add to your wishlist.,,,,,,,,,,,,,,,lb,,,,,active
,WestsideGunn - FLYGOD Is Good… All The Time,,Village Record Club,Media > Music & Sound Recordings > Records & LPs,album,"12"", 33 ⅓ RPM, EP, Gangsta, Hardcore Hip-Hop, Hip Hop, Nature Sounds, Nature Sounds Entertainment, Vinyl",TRUE,Title,Default Title,,,,,,0,,0,deny,manual,0,,TRUE,FALSE,,,1,WestsideGunn - FLYGOD Is Good… All The Time,FALSE,WestsideGunn - FLYGOD Is Good… All The Time | Village Record Club,WestsideGunn - FLYGOD Is Good… All The Time is available to add to your wishlist.,,,,,,,,,,,,,,,lb,,,,,active
,Wendy O. Williams - Fuck 'N Roll (Live),,Village Record Club,Media > Music & Sound Recordings > Records & LPs,album,"Broccoli Rabe Records, Effanel Music Mobile Truck, Greenhouse Audio, Heavy Metal, L'Amour, Limited Edition, LP, MVD Audio, Pandemonium Merchandising LLC, Punk, Record Store Day, Reissue, Rock, Single Sided, Vinyl, Well Made Music",TRUE,Title,Default Title,,,,,,0,,0,deny,manual,0,,TRUE,FALSE,,,1,Wendy O. Williams - Fuck 'N Roll (Live),FALSE,Wendy O. Williams - Fuck 'N Roll (Live) | Village Record Club,Wendy O. Williams - Fuck 'N Roll (Live) is available to add to your wishlist.,,,,,,,,,,,,,,,lb,,,,,active
