Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Price / International,Compare At Price / International,Status
various-brazilian-rare-groove-rare-funky-songs-from-brazil,Various - Brazilian Rare Groove (Rare Funky Songs From Brazil),,Village Record Club,Media > Music & Sound Recordings > Records & LPs,album,"Antonio Pinto Ferreira ""Jon Lemos"", Arapua Editora Musical, Arlequim, Arlequim Publishing, Audio Fidelity, Blue Note, Bossanova, Compilation, Copyright Control, Corcovado Music Corp., Daniel Salinas, Disco, Discos RGE, Funk, Funk / Soul, IMG Liechti & Cie, Inc., Jazz, José Roberto, Karakos Productions, Kobalt Music Publishing, Latin, Latin Jazz, LP, Melmax, MPB, Mr Bongo, Mr Bongo Publishing, Mr Bongo Worldwide Ltd., Odeon, Paulo De Souza ""Paulo Debétio"", Peer, Peermusic France, Preta, Rare Groove Collection, RGE, Samba, Sido, Som Livre, Sonodisc, Strengholt, Unichappell Music, Universal, Vinyl, Wagram Music, Wagram Music S.A.S., Warner/Chappell",TRUE,Title,Default Title,,,,,,0,,0,deny,manual,0,,TRUE,FALSE,,https://i.scdn.co/image/ab67616d0000b273c718e0f746b0f671fd92421e,1,Various - Brazilian Rare Groove (Rare Funky Songs From Brazil),FALSE,Various - Brazilian Rare Groove (Rare Funky Songs From Brazil) | Village Record Club,Various - Brazilian Rare Groove (Rare Funky Songs From Brazil) is available to add to your wishlist.,,,,,,,,,,,,,,,lb,,,,,active
various-brazil-classics-1-beleza-tropical,Various - Brazil Classics 1 (Beleza Tropical),,Village Record Club,Media > Music & Sound Recordings > Records & LPs,album,"Brazil Classics, Cara Nova, Cezzame Argile, Compilation, Copyright Control, Direto, Edicoes Music, Fly, Gapa Saturno, Gapa Saturno Ltda Editora, Gege Produções Artísticas Ltda., Inc., Intersong USA, Latin, LP, MPB, Musibras, Polygram do Brasil Ltda., RCA Records, SBK Songs, Sheffield Lab Matrix, Sire, Sire Records Company, State Of The Arts Music, THTI, Três Pontas, Vinyl, Warner Bros. Records Inc., Warner Communications, Warner-Tamerlane Publishing Corp., Wb Music Corp., WEA Discos Ltda.",TRUE,Title,Default Title,,,,,,0,,0,deny,manual,0,,TRUE,FALSE,,https://i.scdn.co/image/ab67616d0000b273be1e1a28b2e14efffc5d8399,1,Various - Brazil Classics 1 (Beleza Tropical),FALSE,Various - Brazil Classics 1 (Beleza Tropical) | Village Record Club,Various - Brazil Classics 1 (Beleza Tropical) is available to add to your wishlist.,,,,,,,,,,,,,,,lb,,,,,active
various-blue-note-re-imagined-2020,Various - Blue Note Re:imagined (2020),,Village Record Club,Media > Music & Sound Recordings > Records & LPs,album,"Blue Note, Blue Note Re:imagined, Compilation, Contemporary Jazz, Decca Records, Electronic, Jazz, Jazz-Funk, LP, Optimal Media GmbH, Stereo, Universal International Music B.V., Universal Music Operations Ltd., Vinyl",TRUE,Title,Default Title,,,,,,0,,0,deny,manual,0,,TRUE,FALSE,,https://i.scdn.co/image/ab67616d0000b273c83a30e7361a5957baf0bd64,1,Various - Blue Note Re:imagined (2020),FALSE,Various - Blue Note Re:imagined (2020) | Village Record Club,Various - Blue Note Re:imagined (2020) is available to add to your wishlist.,,,,,,,,,,,,,,,lb,,,,,active
various-blade-runner-black-lotus,Various - Blade Runner (Black Lotus),,Village Record Club,Media > Music & Sound Recordings > Records & LPs,album,"10:22PM, Alcon Sleeping Giant (ASG) Records, ASG Music Group, ASG Records, Chillwave, Compilation, Def Jam Recordings, Electronic, GZ Media, Hip Hop, Indie Pop, LLC, LP, Mondo, Mondo Tees LLC, Pop, SG Studios Santa Monica, Synth-pop, Synthwave, The Bakery, Vinyl",TRUE,Title,Default Title,,,,,,0,,0,deny,manual,0,,TRUE,FALSE,,https://i.scdn.co/image/ab67616d0000b273131d4e72f45d225008eb9c29,1,Various - Blade Runner (Black Lotus),FALSE,Various - Blade Runner (Black Lotus) | Village Record Club,Various - Blade Runner (Black Lotus) is available to add to your wishlist.,,,,,,,,,,,,,,,lb,,,,,active
ildjarn-1992-1995,Ildjarn - 1992-1995,,Village Record Club,Media > Music & Sound Recordings > Records & LPs,album,"Black Metal, Compilation, Limited Edition, LP, Northern Heritage, Rock, Vinyl",TRUE,Title,Default Title,,,,,,0,,0,deny,manual,0,,TRUE,FALSE,,https://i.scdn.co/image/ab67616d0000b27313a4640b18bf8b72ac46709d,1,Ildjarn - 1992-1995,FALSE,Ildjarn - 1992-1995 | Village Record Club,Ildjarn - 1992-1995 is available to add to your wishlist.,,,,,,,,,,,,,,,lb,,,,,active
various-blacklips-bar-androgyns-and-deviants-industrial-romance-for-bruised-and-battered-angels-1992-1995,"Various - Blacklips Bar: Androgyns And Deviants - Industrial Romance For Bruised And Battered Angels, 1992–1995",,Village Record Club,Media > Music & Sound Recordings > Records & LPs,album,"Anthology Recordings, Ballad, Cabaret, Compilation, Electronic, Gary's Electric Studio, Hi NRG, Jessica Thompson Audio, LLC, LP, Pop, Post-Punk, Rebis Music, Rock, Stage & Screen, Vinyl",TRUE,Title,Default Title,,,,,,0,,0,deny,manual,0,,TRUE,FALSE,,https://i.scdn.co/image/ab67616d0000b273db43cd8d68249e34e2a69a6c,1,"Various - Blacklips Bar: Androgyns And Deviants - Industrial Romance For Bruised And Battered Angels, 1992–1995",FALSE,"Various - Blacklips Bar: Androgyns And Deviants - Industrial Romance For Bruised And Battered Angels, 1992–1995 | Village Record Club","Various - Blacklips Bar: Androgyns And Deviants - Industrial Romance For Bruised And Battered Angels, 1992–1995 is available to add to your wishlist.",,,,,,,,,,,,,,,lb,,,,,active
various-black-panther-wakanda-forever-music-from-and-inspired-by,Various - Black Panther: Wakanda Forever - Music From And Inspired By,,Village Record Club,Media > Music & Sound Recordings > Records & LPs,album,"2082 Music Publishing, Abbey Road Studios, All Faders Up, Barron Studios, Bernie Grundman Mastering, CA, Compilation, Contemporary R&B, Def Jam Recordings, Earl T Stevens, Eko Hotel & Suites, Electronic, EMI Blackwood Music Inc., Empire Strikes First, Funk / Soul, GMTK Studios, GZ Media, Hip Hop, Hollywood Records, Homegrown Mafia S.A. De C.V., Imnl Studios, Inc., Irish Town Songs, Irving Music, Jungle City Studios, Larrabee Sound Studios, Limited Edition, Los Angeles, LP, Ludovin Music, Marvel, Marvel Comics Music, Marvel Hero Tunes, Marvel Superheroes Music, Mavin Global Holdings, Merida, Metropolis Studios, Mexico, Mixland, Monica Fenty Music Publishing, Nayvadius Maximus Music, NJ, No Filter Music, Noah Coogler, Ogidi Studios, Ownership Is An Illusion, Peace Oredope, Perfect Your Craft Publishing, Perfect Your Craft Studios, Pop, Pop Rap, Precision Record Pressing, Replete Publishing Ltd., Reservoir Media Music, Roc Nation, Sony Music Entertainment South Africa, Sony Music Publishing (UK) Ltd., Sony Studios, Soy Sauce Studio, Stage & Screen, Sterling Sound Edgewater, Strongroom, Studio Milan, Suga Wuga Music, SW6 Studios, Target, Trap, Universal Tunes, Vinyl, Warner Chappell Music Publishing, Warner-Tamerlane Publishing Corp., Warner/Chappell Music Ltd., WC Music Corp, Westlake Studios, Zikode Recording Studios",TRUE,Title,Default Title,,,,,,0,,0,deny,manual,0,,TRUE,FALSE,,https://i.scdn.co/image/ab67616d0000b2739fea69fa5744e3ae99d29374,1,Various - Black Panther: Wakanda Forever - Music From And Inspired By,FALSE,Various - Black Panther: Wakanda Forever - Music From And Inspired By | Village Record Club,Various - Black Panther: Wakanda Forever - Music From And Inspired By is available to add to your wishlist.,,,,,,,,,,,,,,,lb,,,,,active
various-black-man-s-pride-2-righteous-are-the-sons-and-daughters-of-jah,Various - Black Man’s Pride 2 (Righteous Are The Sons And Daughters Of Jah),,Village Record Club,Media > Music & Sound Recordings > Records & LPs,album,"Black Man's Pride, Compilation, Jamaica Recording And Publishing Studio Limited, LP, Reggae, Roots Reggae, Soul Jazz Records, Soul Jazz Studio One Series, Studio One, Vinyl",TRUE,Title,Default Title,,,,,,0,,0,deny,manual,0,,TRUE,FALSE,,https://i.scdn.co/image/ab67616d0000b2733eebd4dec0ec43bfcdb03259,1,Various - Black Man’s Pride 2 (Righteous Are The Sons And Daughters Of Jah),FALSE,Various - Black Man’s Pride 2 (Righteous Are The Sons And Daughters Of Jah) | Village Record Club,Various - Black Man’s Pride 2 (Righteous Are The Sons And Daughters Of Jah) is available to add to your wishlist.,,,,,,,,,,,,,,,lb,,,,,active
various-black-jazz-records-the-complete-singles,Various - Black Jazz Records: The Complete Singles,,Village Record Club,Media > Music & Sound Recordings > Records & LPs,album,"43 North Broadway, Black Jazz Records, Compilation, Jazz, Limited Edition, LLC, LP, Real Gone Music, Record Store Day, Remastered, Sonic Vision Mastering, Vinyl, Well Made Music",TRUE,Title,Default Title,,,,,,0,,0,deny,manual,0,,TRUE,FALSE,,https://i.scdn.co/image/ab67616d0000b27334a5b97b2cf4a688a96bb030,1,Various - Black Jazz Records: The Complete Singles,FALSE,Various - Black Jazz Records: The Complete Singles | Village Record Club,Various - Black Jazz Records: The Complete Singles is available to add to your wishlist.,,,,,,,,,,,,,,,lb,,,,,active
various-barbie-the-album,Various - Barbie The Album,,Village Record Club,Media > Music & Sound Recordings > Records & LPs,album,"Album, Atlantic, Atlantic 75, Atlantic Recording Corporation, Dance-pop, Disco, Electronic, GZ Media, LP, Pop, Soundtrack, Stage & Screen, Synth-pop, Vinyl, Warner Bros. Entertainment Inc., WaterTower Music",TRUE,Title,Default Title,,,,,,0,,0,deny,manual,0,,TRUE,FALSE,,https://i.scdn.co/image/ab67616d0000b273d16ac0ec27653182d719ab36,1,Various - Barbie The Album,FALSE,Various - Barbie The Album | Village Record Club,Various - Barbie The Album is available to add to your wishlist.,,,,,,,,,,,,,,,lb,,,,,active
various-baby-driver-music-from-the-motion-picture,Various - Baby Driver (Music From The Motion Picture),,Village Record Club,Media > Music & Sound Recordings > Records & LPs,album,"30th Century Records, Alexis Korner Enterprises Ltd., Atlantic Recording Corporation, Blues, Columbia, Columbia Records, Compilation, CTMG, Funk / Soul, Geffen Records, Inc., LP, Motown Records, Parlophone Records Ltd., Queen Productions Ltd., Rhino Entertainment Company, Rock, Sanctuary Records Group Ltd., Sony Music, Sony Music Entertainment, Soundtrack, Stage & Screen, Sterling Sound, The Bicycle Music Company, The Jon Spencer Blues Explosion, TriStar Productions, Union Square Music Ltd., Universal International Music B.V., Universal Music Enterprises, Vinyl, Warner Music UK Ltd.",TRUE,Title,Default Title,,,,,,0,,0,deny,manual,0,,TRUE,FALSE,,https://i.scdn.co/image/ab67616d0000b273eb9e0243be71d187e7c8699d,1,Various - Baby Driver (Music From The Motion Picture),FALSE,Various - Baby Driver (Music From The Motion Picture) | Village Record Club,Various - Baby Driver (Music From The Motion Picture) is available to add to your wishlist.,,,,,,,,,,,,,,,lb,,,,,active
various-bippp-french-synth-wave-1979-85,Various - BIPPP : French Synth-Wave 1979/85,,Village Record Club,Media > Music & Sound Recordings > Records & LPs,album,"Born Bad Records, Compilation, Darkwave, Electronic, LP, New Wave, Parelies Audio Visuel, Reissue, Synth-pop, Synthwave, Vinyl",TRUE,Title,Default Title,,,,,,0,,0,deny,manual,0,,TRUE,FALSE,,https://i.scdn.co/image/ab67616d0000b273ae91ec07dae474f692e9ac0f,1,Various - BIPPP : French Synth-Wave 1979/85,FALSE,Various - BIPPP : French Synth-Wave 1979/85 | Village Record Club,Various - BIPPP : French Synth-Wave 1979/85 is available to add to your wishlist.,,,,,,,,,,,,,,,lb,,,,,active
various-a-an-a-square-compilation,Various - A² (An A-Square Compilation),,Village Record Club,Media > Music & Sound Recordings > Records & LPs,album,"Ace Records, Compilation, Garage Rock, LLC, LP, Nashville Record Productions, Psychedelic Rock, Rock, Third Man Pressing, Third Man Records, Vinyl",TRUE,Title,Default Title,,,,,,0,,0,deny,manual,0,,TRUE,FALSE,,https://i.scdn.co/image/ab67616d0000b2734869178d6ce3c0d488083f9d,1,Various - A² (An A-Square Compilation),FALSE,Various - A² (An A-Square Compilation) | Village Record Club,Various - A² (An A-Square Compilation) is available to add to your wishlist.,,,,,,,,,,,,,,,lb,,,,,active
various-atencao-novos-sons-do-brasil,Various - Atenção!: Novos Sons do Brasil,,Village Record Club,Media > Music & Sound Recordings > Records & LPs,album,"Aquarium Drunkard, Latin, LP, ORG Music, Record Store Day, Stereo, Vinyl",TRUE,Title,Default Title,,,,,,0,,0,deny,manual,0,,TRUE,FALSE,,https://i.scdn.co/image/ab67616d0000b273b9f03c795d66ad87e332b968,1,Various - Atenção!: Novos Sons do Brasil,FALSE,Various - Atenção!: Novos Sons do Brasil | Village Record Club,Various - Atenção!: Novos Sons do Brasil is available to add to your wishlist.,,,,,,,,,,,,,,,lb,,,,,active
various-ann-arbor-blues-festival-1969-vol-2,Various - Ann Arbor Blues Festival 1969 Vol. 2,,Village Record Club,Media > Music & Sound Recordings > Records & LPs,album,"Blues, Compilation, LP, Mono, Third Man Mastering, Third Man Pressing, Third Man Records, Vinyl",TRUE,Title,Default Title,,,,,,0,,0,deny,manual,0,,TRUE,FALSE,,https://i.scdn.co/image/ab67616d0000b2739ee22bffce3a664d3355f914,1,Various - Ann Arbor Blues Festival 1969 Vol. 2,FALSE,Various - Ann Arbor Blues Festival 1969 Vol. 2 | Village Record Club,Various - Ann Arbor Blues Festival 1969 Vol. 2 is available to add to your wishlist.,,,,,,,,,,,,,,,lb,,,,,active
various-ann-arbor-blues-festival-1969-vol-1,Various - Ann Arbor Blues Festival 1969 Vol. 1,,Village Record Club,Media > Music & Sound Recordings > Records & LPs,album,"Blues, Compilation, LP, Mono, Third Man Mastering, Third Man Pressing, Third Man Records, Vinyl",TRUE,Title,Default Title,,,,,,0,,0,deny,manual,0,,TRUE,FALSE,,https://i.scdn.co/image/ab67616d0000b2736ed7c080b0c09067d57a9644,1,Various - Ann Arbor Blues Festival 1969 Vol. 1,FALSE,Various - Ann Arbor Blues Festival 1969 Vol. 1 | Village Record Club,Various - Ann Arbor Blues Festival 1969 Vol. 1 is available to add to your wishlist.,,,,,,,,,,,,,,,lb,,,,,active
various-andy-warhol-and-music,Various - Andy Warhol and Music,,Village Record Club,Media > Music & Sound Recordings > Records & LPs,album,"Classical, Compilation, Contemporary, JADE, LP, Masterworks, Rock, Rock & Roll, Romantic, Universal Music France, Vinyl",TRUE,Title,Default Title,,,,,,0,,0,deny,manual,0,,TRUE,FALSE,,https://i.scdn.co/image/ab67616d0000b27302a8a8bad2e1652d59442577,1,Various - Andy Warhol and Music,FALSE,Various - Andy Warhol and Music | Village Record Club,Various - Andy Warhol and Music is available to add to your wishlist.,,,,,,,,,,,,,,,lb,,,,,active
various-an-americana-christmas,Various - An Americana Christmas,,Village Record Club,Media > Music & Sound Recordings > Records & LPs,album,"& Country, Blues, Compilation, Folk, Funk / Soul, Holiday, LP, New West Records, Rock, Vinyl, World",TRUE,Title,Default Title,,,,,,0,,0,deny,manual,0,,TRUE,FALSE,,https://i.scdn.co/image/ab67616d0000b273654223df1102d9c28df23281,1,Various - An Americana Christmas,FALSE,Various - An Americana Christmas | Village Record Club,Various - An Americana Christmas is available to add to your wishlist.,,,,,,,,,,,,,,,lb,,,,,active
dally-kimoko-et-soukous-stars-dally-kimoko-et-soukous-stars,Dally Kimoko Et Soukous Stars - Dally Kimoko Et Soukous Stars,,Village Record Club,Media > Music & Sound Recordings > Records & LPs,album,"& Country, Folk, Kabako, LP, Soukous, Studio France, Studio Harry Son, Vinyl, World",TRUE,Title,Default Title,,,,,,0,,0,deny,manual,0,,TRUE,FALSE,,https://i.scdn.co/image/ab67616d0000b27391ed3a8197f1f07e6a39ca0a,1,Dally Kimoko Et Soukous Stars - Dally Kimoko Et Soukous Stars,FALSE,Dally Kimoko Et Soukous Stars - Dally Kimoko Et Soukous Stars | Village Record Club,Dally Kimoko Et Soukous Stars - Dally Kimoko Et Soukous Stars is available to add to your wishlist.,,,,,,,,,,,,,,,lb,,,,,active
various-alefa-madagascar-salegy-soukous-soul-from-the-red-island-1974-1984,"Various - Alefa Madagascar ! Salegy, Soukous & Soul From The Red Island 1974-1984",,Village Record Club,Media > Music & Sound Recordings > Records & LPs,album,"!K7, & Country, African, Compilation, Discomad, Folk, Funk, Funk / Soul, K7 Music GmbH, Kaiamba, LP, Salegy, Schallplattenfabrik Pallas GmbH, Soukous, Strut, Séga, The Carvery, Vinyl, World",TRUE,Title,Default Title,,,,,,0,,0,deny,manual,0,,TRUE,FALSE,,https://i.scdn.co/image/ab67616d0000b27314877ba5b2264414403b70bd,1,"Various - Alefa Madagascar ! Salegy, Soukous & Soul From The Red Island 1974-1984",FALSE,"Various - Alefa Madagascar ! Salegy, Soukous & Soul From The Red Island 1974-1984 | Village Record Club","Various - Alefa Madagascar ! Salegy, Soukous & Soul From The Red Island 1974-1984 is available to add to your wishlist.",,,,,,,,,,,,,,,lb,,,,,active
various-afrikan-blood,Various - Afrikan Blood,,Village Record Club,Media > Music & Sound Recordings > Records & LPs,album,"Compilation, Copyright Control, GZ Media, Jamaica Recording And Publishing Studio Limited, Jamrec Music, LP, Northeastern Digital, Pirates Press, Record Store Day, Reggae, Rocksteady, Roots Reggae, Stereo, Studio One, Vinyl",TRUE,Title,Default Title,,,,,,0,,0,deny,manual,0,,TRUE,FALSE,,https://i.scdn.co/image/ab67616d0000b2731937c0525591fd64165c6be4,1,Various - Afrikan Blood,FALSE,Various - Afrikan Blood | Village Record Club,Various - Afrikan Blood is available to add to your wishlist.,,,,,,,,,,,,,,,lb,,,,,active
various-a-very-metal-christmas-ii,Various - A Very Metal Christmas II,,Village Record Club,Media > Music & Sound Recordings > Records & LPs,album,"Cleopatra Records, Heavy Metal, Holiday, Limited Edition, LP, Rock, Vinyl",TRUE,Title,Default Title,,,,,,0,,0,deny,manual,0,,TRUE,FALSE,,https://i.scdn.co/image/ab67616d0000b273f2f66bf7832201a84f5797b8,1,Various - A Very Metal Christmas II,FALSE,Various - A Very Metal Christmas II | Village Record Club,Various - A Very Metal Christmas II is available to add to your wishlist.,,,,,,,,,,,,,,,lb,,,,,active
various-a-very-metal-christmas,Various - A Very Metal Christmas,,Village Record Club,Media > Music & Sound Recordings > Records & LPs,album,"Cleopatra Records, Cleopatra Records Inc., Heavy Metal, Holiday, Limited Edition, LP, Rock, Vinyl",TRUE,Title,Default Title,,,,,,0,,0,deny,manual,0,,TRUE,FALSE,,https://i.scdn.co/image/ab67616d0000b273c216b7dc30de03dfd8fe9639,1,Various - A Very Metal Christmas,FALSE,Various - A Very Metal Christmas | Village Record Club,Various - A Very Metal Christmas is available to add to your wishlist.,,,,,,,,,,,,,,,lb,,,,,active
various-a-tribute-to-curtis-mayfield,Various - A Tribute To Curtis Mayfield,,Village Record Club,Media > Music & Sound Recordings > Records & LPs,album,"Album, Funk / Soul, Limited Edition, LP, Record Store Day, Reissue, Rhythm & Blues, Stereo, Vinyl, Warner Records, Warner Records Inc.",TRUE,Title,Default Title,,,,,,0,,0,deny,manual,0,,TRUE,FALSE,,https://i.scdn.co/image/ab67616d0000b273498c8dc8186a1de227bb2a91,1,Various - A Tribute To Curtis Mayfield,FALSE,Various - A Tribute To Curtis Mayfield | Village Record Club,Various - A Tribute To Curtis Mayfield is available to add to your wishlist.,,,,,,,,,,,,,,,lb,,,,,active
various-a-slice-of-delicious-vinyl-rare-singles-rmxs,Various - A Slice of Delicious Vinyl (Rare Singles & RMXS),,Village Record Club,Media > Music & Sound Recordings > Records & LPs,album,"Breakbeat, Compilation, Delicious Vinyl, Electronic, Hip Hop, Inc., LP, ORG Music, Reggae, Vinyl",TRUE,Title,Default Title,,,,,,0,,0,deny,manual,0,,TRUE,FALSE,,https://i.scdn.co/image/ab67616d0000b2731da1b4064fc8eb0d2a65dc97,1,Various - A Slice of Delicious Vinyl (Rare Singles & RMXS),FALSE,Various - A Slice of Delicious Vinyl (Rare Singles & RMXS) | Village Record Club,Various - A Slice of Delicious Vinyl (Rare Singles & RMXS) is available to add to your wishlist.,,,,,,,,,,,,,,,lb,,,,,active
various-a-christmas-gift-for-you-from-philles-records,Various - A Christmas Gift For You From Philles Records,,Village Record Club,Media > Music & Sound Recordings > Records & LPs,album,"Album, EMI Blackwood Music Inc., Funk / Soul, Gold Star Studios, Holiday, Inc., Legacy, LP, Phil Spector Records, Philles Records, Pop, Pop Rock, Record Industry, Reissue, Rock, Sony Music, Sony Music Entertainment, Vinyl",TRUE,Title,Default Title,,,,,,0,,0,deny,manual,0,,TRUE,FALSE,,https://i.scdn.co/image/ab67616d0000b2731da1b4064fc8eb0d2a65dc97,1,Various - A Christmas Gift For You From Philles Records,FALSE,Various - A Christmas Gift For You From Philles Records | Village Record Club,Various - A Christmas Gift For You From Philles Records is available to add to your wishlist.,,,,,,,,,,,,,,,lb,,,,,active
various-90-degrees-of-shade-hot-jump-up-island-sounds-from-the-caribbean-volume-two,Various - 90° Degrees Of Shade (Hot Jump-Up Island Sounds From The Caribbean) (Volume Two),,Village Record Club,Media > Music & Sound Recordings > Records & LPs,album,"Compilation, Funk / Soul, Jazz, Latin, LP, Reggae, Soul Jazz Records, Vinyl",TRUE,Title,Default Title,,,,,,0,,0,deny,manual,0,,TRUE,FALSE,,https://i.scdn.co/image/ab67616d0000b2731da1b4064fc8eb0d2a65dc97,1,Various - 90° Degrees Of Shade (Hot Jump-Up Island Sounds From The Caribbean) (Volume Two),FALSE,Various - 90° Degrees Of Shade (Hot Jump-Up Island Sounds From The Caribbean) (Volume Two) | Village Record Club,Various - 90° Degrees Of Shade (Hot Jump-Up Island Sounds From The Caribbean) (Volume Two) is available to add to your wishlist.,,,,,,,,,,,,,,,lb,,,,,active
various-90-degrees-of-shade-hot-jump-up-island-sounds-from-the-caribbean-volume-one,Various - 90° Degrees Of Shade (Hot Jump-Up Island Sounds From The Caribbean) (Volume One),,Village Record Club,Media > Music & Sound Recordings > Records & LPs,album,"& Country, Afro-Cuban, Compilation, Folk, Latin, LP, Soul Jazz Records, Vinyl, World",TRUE,Title,Default Title,,,,,,0,,0,deny,manual,0,,TRUE,FALSE,,https://i.scdn.co/image/ab67616d0000b273337ef1cfabb9df5369ca00d7,1,Various - 90° Degrees Of Shade (Hot Jump-Up Island Sounds From The Caribbean) (Volume One),FALSE,Various - 90° Degrees Of Shade (Hot Jump-Up Island Sounds From The Caribbean) (Volume One) | Village Record Club,Various - 90° Degrees Of Shade (Hot Jump-Up Island Sounds From The Caribbean) (Volume One) is available to add to your wishlist.,,,,,,,,,,,,,,,lb,,,,,active
various-30-years-of-strictly-rhythm-part-two,Various - 30 Years Of Strictly Rhythm Part Two,,Village Record Club,Media > Music & Sound Recordings > Records & LPs,album,"12"", 30 Years Of Strictly Rhythm, Above Board Distribution, Compilation, Electronic, House, Strictly Classics, Strictly Rhythm, Vinyl",TRUE,Title,Default Title,,,,,,0,,0,deny,manual,0,,TRUE,FALSE,,https://i.scdn.co/image/ab67616d0000b273ecd644cf301acb323d80e11c,1,Various - 30 Years Of Strictly Rhythm Part Two,FALSE,Various - 30 Years Of Strictly Rhythm Part Two | Village Record Club,Various - 30 Years Of Strictly Rhythm Part Two is available to add to your wishlist.,,,,,,,,,,,,,,,lb,,,,,active
van-morrison-moondance,Van Morrison - Moondance,,Village Record Club,Media > Music & Sound Recordings > Records & LPs,album,"& Country, Album, Classic Rock, Folk, Folk Rock, Funk / Soul, Jazz, LP, Rhythm & Blues, Rock, Soul-Jazz, Vinyl, Warner Bros. - Seven Arts Records, World",TRUE,Title,Default Title,,,,,,0,,0,deny,manual,0,,TRUE,FALSE,,https://i.scdn.co/image/ab67616d0000b273d828b182ee9b7193a0f8b5d6,1,Van Morrison - Moondance,FALSE,Van Morrison - Moondance | Village Record Club,Van Morrison - Moondance is available to add to your wishlist.,,,,,,,,,,,,,,,lb,,,,,active
van-morrison-latest-record-project-volume-1,Van Morrison - Latest Record Project (Volume 1),,Village Record Club,Media > Music & Sound Recordings > Records & LPs,album,"Album, Bath, Bath Spa Hotel, Belfast, Blues Rock, BMG, BMG Rights Management (UK) Limited, Cardiff, Culloden Hotel, Exile, Exile Productions Ltd., Exile Publishing, Folk Rock, GZ Media, LP, Metropolis Mastering, Musicbox Studios, Real World Studios, Rock, Rosetta Studio, Sony / ATV Music Publishing, Subterania, Vinyl",TRUE,Title,Default Title,,,,,,0,,0,deny,manual,0,,TRUE,FALSE,,https://i.scdn.co/image/ab67616d0000b2733f29a976eea00141514ab936,1,Van Morrison - Latest Record Project (Volume 1),FALSE,Van Morrison - Latest Record Project (Volume 1) | Village Record Club,Van Morrison - Latest Record Project (Volume 1) is available to add to your wishlist.,,,,,,,,,,,,,,,lb,,,,,active
van-morrison-his-band-and-the-street-choir,Van Morrison - His Band And The Street Choir,,Village Record Club,Media > Music & Sound Recordings > Records & LPs,album,"Album, Avantgarde, Blues Rock, Columbia Records Pressing Plant, Folk Rock, LP, Pitman, Rock, Stereo, Sterling Sound, Van-Jan Music, Vinyl, Warner Bros. Records, Warner Bros. Records Inc.",TRUE,Title,Default Title,,,,,,0,,0,deny,manual,0,,TRUE,FALSE,,https://i.scdn.co/image/ab67616d0000b27363706c24d560e6b4d3de8bcc,1,Van Morrison - His Band And The Street Choir,FALSE,Van Morrison - His Band And The Street Choir | Village Record Club,Van Morrison - His Band And The Street Choir is available to add to your wishlist.,,,,,,,,,,,,,,,lb,,,,,active
van-morrison-astral-weeks,Van Morrison - Astral Weeks,,Village Record Club,Media > Music & Sound Recordings > Records & LPs,album,"AcousTech Mastering, Album, Avantgarde, Blues Rock, Inherit Productions, LP, Record Technology Incorporated, Reissue, Remastered, Rock, Vinyl, Warner Bros. - Seven Arts Records",TRUE,Title,Default Title,,,,,,0,,0,deny,manual,0,,TRUE,FALSE,,https://i.scdn.co/image/ab67616d0000b273c849bc0a79a44105a4258662,1,Van Morrison - Astral Weeks,FALSE,Van Morrison - Astral Weeks | Village Record Club,Van Morrison - Astral Weeks is available to add to your wishlist.,,,,,,,,,,,,,,,lb,,,,,active
van-morrison-a-sense-of-wonder,Van Morrison - A Sense Of Wonder,,Village Record Club,Media > Music & Sound Recordings > Records & LPs,album,"Album, Audre Mae Music, Caledonia Productions, Caledonia Productions Inc., Carlin Music Corp., Essential Music, Folk Rock, Jazz, Jazz-Rock, LP, Mercury, Phonogram Ltd. (London), Progressive Music, PRS Ltd., RCA Music Ltd., Rock, Soft Rock, Stereo, The Town House, Vinyl",TRUE,Title,Default Title,,,,,,0,,0,deny,manual,0,,TRUE,FALSE,,https://i.scdn.co/image/ab67616d0000b27323230dc0e3e886db2dee278b,1,Van Morrison - A Sense Of Wonder,FALSE,Van Morrison - A Sense Of Wonder | Village Record Club,Van Morrison - A Sense Of Wonder is available to add to your wishlist.,,,,,,,,,,,,,,,lb,,,,,active
